title,new_price,old_price,amount_of_persons,bedroom,duration,surface,country,vacation_parc,timestamp,discount_in_euros,discount_in_percent
Exclusive cottage,€989,€1429,6 pers.,3 Slaapkamers,Van vr. 7 tot ma. 10 jul.,98 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:24",440,30
Exclusive Lakeside cottage,€999,€1299,6 pers.,3 Slaapkamers,Van vr. 9 tot zo. 11 jun.,98 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:24",300,23
VIP Lakeside cottage,€1089,€1479,8 pers.,4 Slaapkamers,Van ma. 5 tot vr. 9 jun.,125 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:25",390,26
Exclusive Lakeside cottage,€1149,€1599,8 pers.,4 Slaapkamers,Van ma. 12 tot vr. 16 jun.,125 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:25",450,28
VIP cottage,€1399,€1949,12 pers.,6 Slaapkamers,Van ma. 5 tot vr. 9 jun.,182 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:26",550,28
Exclusive cottage,€1679,€2339,12 pers.,6 Slaapkamers,Van ma. 5 tot vr. 9 jun.,182 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:26",660,28
Exclusive Lakeside cottage,€1849,€2409,12 pers.,6 Slaapkamers,Van ma. 19 tot vr. 23 jun.,182 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:27",560,23
VIP Lakeside cottage,€384,€479,6 pers.,3 Slaapkamers,Van di. 5 tot do. 7 dec.,98 m²,"België, Limburg, Dilsen-Stokkem",Terhills Resort,"01-06-2023, 15:01:27",95,19
Premium cottage Vernieuwd,€309,€469,4 pers.,2 Slaapkamers,Van ma. 5 tot wo. 7 jun.,66 m²,"België, Limburg, Lommel",De Vossemeren,"01-06-2023, 15:01:27",160,34
VIP cottage Vernieuwd,€399,€659,2 pers.,1 Slaapkamer,Van za. 10 tot ma. 12 jun.,66 m²,"België, Limburg, Lommel",De Vossemeren,"01-06-2023, 15:01:28",260,39
Premium cottage Vernieuwd,€409,€639,8 pers.,4 Slaapkamers,Van ma. 5 tot wo. 7 jun.,103 m²,"België, Limburg, Lommel",De Vossemeren,"01-06-2023, 15:01:28",230,35
